-7,-4,-2.65359e-06,2,-3.78137
-7,-4,0.314156,1,-5.2454
-7,-4,0.628315,1,-8.10603
-7,-4,0.942474,2,-8.24814
-7,-4,1.25663,2,-4.74446
-7,-4,1.57079,2,-4.08028
-7,-4,1.88495,2,-5.89697
-7,-4,2.19911,1,-6.38633
-7,-4,2.51327,1,-6.67898
-7,-4,2.82743,1,-7.94646
-7,-4,3.14159,2,-10.5947
-7,-3.5,-3.14159,0,-9.83576
-7,-3.5,-2.82743,2,-12.2292
-7,-3.5,-2.51327,2,-11.6616
-7,-3.5,-2.19912,1,-11.408
-7,-3.5,-1.88496,0,-15.0648
-7,-3.5,-1.5708,1,-16.6152
-7,-3.5,-1.25664,2,-6.63005
-7,-3.5,-0.94248,2,-9.05361
-7,-3.5,-0.628321,1,-13.1564
-7,-3.5,-0.314162,1,-5.33868
-7,-3.5,-2.65359e-06,1,-3.1393
-7,-3.5,0.314156,1,-5.16435
-7,-3.5,0.628315,1,-5.11578
-7,-3.5,0.942474,1,-6.4965
-7,-3.5,1.25663,1,-6.42525
-7,-3.5,1.57079,0,-3.19932
-7,-3.5,1.88495,0,-3.45308
-7,-3.5,2.19911,0,-4.17326
-7,-3.5,2.51327,2,-3.75682
-7,-3.5,2.82743,2,-5.1096
-7,-3.5,3.14159,1,-11.9557
-7,-3,-3.14159,0,-10.0931
-7,-3,-2.82743,1,-13.5284
-7,-3,-2.51327,1,-11.0867
-7,-3,-2.19912,0,-9.45038
-7,-3,-1.88496,0,-14.509
-7,-3,-1.5708,0,-12.6261
-7,-3,-1.25664,1,-5.30345
-7,-3,-0.94248,1,-3.4177
-7,-3,-0.628321,1,-5.86607
-7,-3,-0.314162,2,-6.8669
-7,-3,-2.65359e-06,1,-8.08796
-7,-3,0.314156,0,-12.8572
-7,-3,0.628315,2,-11.8376
-7,-3,0.942474,1,-7.30213
-7,-3,1.25663,2,-5.96245
-7,-3,1.57079,2,-5.84931
-7,-3,1.88495,1,-2.70531
-7,-3,2.19911,1,-6.60837
-7,-3,2.51327,2,-7.30557
-7,-3,2.82743,1,-3.03858
-7,-3,3.14159,1,-7.82515
-7,-2.5,-3.14159,1,-8.63665
-7,-2.5,-2.82743,0,-2.93855
-7,-2.5,-2.51327,1,-1.58668
-7,-2.5,-2.19912,0,-4.60465
-7,-2.5,-1.88496,0,-6.02872
-7,-2.5,-1.5708,2,-3.99339
-7,-2.5,-1.25664,2,-4.22631
-7,-2.5,-0.94248,2,-5.25452
-7,-2.5,-0.628321,1,-6.26222
-7,-2.5,-0.314162,0,-6.89855
-7,-2.5,-2.65359e-06,0,-10.1257
-7,-2.5,0.314156,0,-9.62196
-7,-2.5,0.628315,1,-5.66156
-7,-2.5,0.942474,2,-4.36689
-7,-2.5,1.25663,1,-7.90751
-7,-2.5,1.57079,1,-9.70009
-7,-2.5,1.88495,1,-3.71161
-7,-2.5,2.19911,1,-5.85625
-7,-2.5,2.51327,0,-5.90051
-7,-2.5,2.82743,0,-2.56448
-7,-2.5,3.14159,0,-3.33953
-7,-2,-3.14159,0,-9.50136
-7,-2,-2.82743,2,-4.83591
-7,-2,-2.51327,1,-1.14027
-7,-2,-2.19912,0,-3.97407
-7,-2,-1.88496,0,-10.3715
-7,-2,-1.5708,1,-10.393
-7,-2,-1.25664,1,-6.48744
-7,-2,-0.94248,1,-7.81484
-7,-2,-0.628321,1,-7.55666
-7,-2,-0.314162,1,-5.16448
-7,-2,-2.65359e-06,0,-3.21379
-7,-2,0.314156,1,-2.69465
-7,-2,0.628315,1,-4.36938
-7,-2,0.942474,1,-5.08135
-7,-2,1.25663,1,-6.45508
-7,-2,1.57079,0,-8.7148
-7,-2,1.88495,2,-8.87171
-7,-2,2.19911,1,-11.2599
-7,-2,2.51327,1,-8.74013
-7,-2,2.82743,1,-4.54014
-7,-2,3.14159,2,-5.19988
-7,-1.5,-3.14159,1,-4.10124
-7,-1.5,-2.82743,2,-3.76023
-7,-1.5,-2.51327,1,-2.0526
-7,-1.5,-2.19912,1,-1.30674
-7,-1.5,-1.88496,0,-4.68985
-7,-1.5,-1.5708,0,-6.01654
-7,-1.5,-1.25664,2,-7.66733
-7,-1.5,-0.94248,0,-8.63499
-7,-1.5,-0.628321,0,-6.21594
-7,-1.5,-0.314162,0,-5.75789
-7,-1.5,-2.65359e-06,2,-8.94132
-7,-1.5,0.314156,1,-3.76168
-7,-1.5,0.628315,1,1.23661
-7,-1.5,0.942474,1,-12.5252
-7,-1.5,1.25663,1,-13.8544
-7,-1.5,1.57079,0,-11.3338
-7,-1.5,1.88495,2,-11.6235
-7,-1.5,2.19911,2,-6.17435
-7,-1.5,2.51327,1,-4.16056
-7,-1.5,2.82743,1,-5.39415
-7,-1.5,3.14159,1,-11.3526
-7,-1,-3.14159,1,-6.02313
-7,-1,-2.82743,1,-4.27257
-7,-1,-2.51327,1,-0.837273
-7,-1,-2.19912,1,-8.36192
-7,-1,-1.88496,2,-11.6369
-7,-1,-1.5708,0,-3.40586
-7,-1,-1.25664,2,-8.33233
-7,-1,-0.94248,0,-13.0665
-7,-1,-0.628321,0,-12.8267
-7,-1,-0.314162,1,-9.0262
-7,-1,-2.65359e-06,1,-6.04624
-7,-1,0.314156,1,-4.19286
-7,-1,0.628315,0,0.134192
-7,-1,0.942474,1,-3.10936
-7,-1,1.25663,1,-6.85403
-7,-1,1.57079,2,-11.5185
-7,-1,1.88495,2,-10.8029
-7,-1,2.19911,1,-5.60474
-7,-1,2.51327,1,-2.46364
-7,-1,2.82743,2,-6.12035
-7,-1,3.14159,2,-11.0717
-7,-0.5,-3.14159,1,-7.33855
-7,-0.5,-2.82743,1,-6.91356
-7,-0.5,-2.51327,0,-5.13596
-7,-0.5,-2.19912,2,-8.42344
-7,-0.5,-1.88496,2,-7.66924
-7,-0.5,-1.5708,2,-9.05601
-7,-0.5,-1.25664,1,-9.82081
-7,-0.5,-0.94248,1,-5.84869
-7,-0.5,-0.628321,0,-7.51354
-7,-0.5,-0.314162,2,-5.50456
-7,-0.5,-2.65359e-06,1,-3.40062
-7,-0.5,0.314156,1,-10.2285
-7,-0.5,0.628315,1,-5.92686
-7,-0.5,0.942474,2,-0.350326
-7,-0.5,1.25663,2,-2.29404
-7,-0.5,1.57079,2,-7.25493
-7,-0.5,1.88495,2,-8.74939
-7,-0.5,2.19911,1,-4.44845
-7,-0.5,2.51327,1,-4.97488
-7,-0.5,2.82743,1,-3.16216
-7,-0.5,3.14159,1,-2.71019
-7,0,-3.14159,1,-13.197
-7,0,-2.82743,1,-7.0789
-7,0,-2.51327,2,-7.21588
-7,0,-2.19912,2,-8.506
-7,0,-1.88496,0,-11.748
-7,0,-1.5708,1,-12.7716
-7,0,-1.25664,1,-5.88106
-7,0,-0.94248,1,-4.82278
-7,0,-0.628321,1,-8.11184
-7,0,-0.314162,1,-7.12662
-7,0,-2.65359e-06,0,-3.63443
-7,0,0.314156,0,-5.51468
-7,0,0.628315,2,-7.31417
-7,0,0.942474,2,-8.02342
-7,0,1.25663,2,-8.60844
-7,0,1.57079,2,-8.39787
-7,0,1.88495,2,-4.19005
-7,0,2.19911,2,-2.81652
-7,0,2.51327,2,-6.0929
-7,0,2.82743,2,-5.75589
-7,0,3.14159,1,-3.47547
-7,0.5,-3.14159,1,-11.0855
-7,0.5,-2.82743,0,-7.7623
-7,0.5,-2.51327,2,-5.33996
-7,0.5,-2.19912,1,-6.18922
-7,0.5,-1.88496,0,-10.0264
-7,0.5,-1.5708,0,-8.23605
-7,0.5,-1.25664,1,-3.465
-7,0.5,-0.94248,2,-4.01891
-7,0.5,-0.628321,2,-3.88562
-7,0.5,-0.314162,0,-2.22561
-7,0.5,-2.65359e-06,0,-3.09328
-7,0.5,0.314156,1,-3.43261
-7,0.5,0.628315,0,-6.61709
-7,0.5,0.942474,0,-5.85336
-7,0.5,1.25663,2,-3.26527
-7,0.5,1.57079,0,-3.78605
-7,0.5,1.88495,0,-3.03991
-7,0.5,2.19911,0,-5.00251
-7,0.5,2.51327,1,-6.75568
-7,0.5,2.82743,1,-5.69186
-7,0.5,3.14159,2,-3.73147
-7,1,-3.14159,1,-5.0512
-7,1,-2.82743,1,-6.77707
-7,1,-2.51327,1,-5.31804
-7,1,-2.19912,0,-6.54929
-7,1,-1.88496,2,-9.00417
-7,1,-1.5708,1,-9.64174
-7,1,-1.25664,2,-8.28339
-7,1,-0.94248,2,-6.37963
-7,1,-0.628321,0,-6.04455
-7,1,-0.314162,0,-6.5151
-7,1,-2.65359e-06,0,-7.14063
-7,1,0.314156,0,-6.38974
-7,1,0.628315,0,-6.43106
-7,1,0.942474,0,-7.78782
-7,1,1.25663,1,-7.59717
-7,1,1.57079,1,-9.79987
-7,1,1.88495,1,-9.2527
-7,1,2.19911,1,-8.96335
-7,1,2.51327,0,-7.15643
-7,1,2.82743,0,-4.89434
-7,1,3.14159,1,-5.25189
-7,1.5,-3.14159,2,-3.97377
-7,1.5,-2.82743,2,-3.95561
-7,1.5,-2.51327,2,-5.78061
-7,1.5,-2.19912,2,-5.46675
-7,1.5,-1.88496,1,-5.24283
-7,1.5,-1.5708,1,-6.12882
-7,1.5,-1.25664,0,-4.33643
-7,1.5,-0.94248,1,-6.67085
-7,1.5,-0.628321,2,-15.7075
-7,1.5,-0.314162,1,-11.7583
-7,1.5,-2.65359e-06,1,-5.291
-7,1.5,0.314156,1,-13.1724
-7,1.5,0.628315,1,-12.5925
-7,1.5,0.942474,1,-6.80768
-7,1.5,1.25663,1,-1.17869
-7,1.5,1.57079,1,-1.84469
-7,1.5,1.88495,0,-4.49013
-7,1.5,2.19911,1,-4.74562
-7,1.5,2.51327,1,-6.04892
-7,1.5,2.82743,1,-3.43283
-7,1.5,3.14159,1,-1.81423
-7,2,-3.14159,0,-7.38385
-7,2,-2.82743,2,-6.77289
-7,2,-2.51327,2,-5.10813
-7,2,-2.19912,2,-5.04598
-7,2,-1.88496,1,-8.98033
-7,2,-1.5708,0,-7.89981
-7,2,-1.25664,1,-6.6545
-7,2,-0.94248,1,-4.39805
-7,2,-0.628321,1,-9.26458
-7,2,-0.314162,2,-11.0826
-7,2,-2.65359e-06,1,-4.76056
-7,2,0.314156,1,-9.70324
-7,2,0.628315,1,-13.6881
-7,2,0.942474,2,-8.44751
-7,2,1.25663,1,-5.88126
-7,2,1.57079,1,-8.90378
-7,2,1.88495,0,-9.54137
-7,2,2.19911,0,-7.51048
-7,2,2.51327,1,-10.4259
-7,2,2.82743,0,-6.67314
-7,2,3.14159,0,0.594277
-7,2.5,-3.14159,0,-8.0202
-7,2.5,-2.82743,1,-16.279
-7,2.5,-2.51327,2,-15.442
-7,2.5,-2.19912,1,-6.63116
-7,2.5,-1.88496,1,-9.16272
-7,2.5,-1.5708,1,-7.3775
-7,2.5,-1.25664,2,-5.12798
-7,2.5,-0.94248,2,-6.84976
-7,2.5,-0.628321,0,-7.12999
-7,2.5,-0.314162,1,-4.51995
-7,2.5,-2.65359e-06,1,-0.817186
-7,2.5,0.314156,1,-4.13946
-7,2.5,0.628315,0,-4.07847
-7,2.5,0.942474,0,-4.68264
-7,2.5,1.25663,1,-8.20683
-7,2.5,1.57079,1,-8.81717
-7,2.5,1.88495,2,-9.21171
-7,2.5,2.19911,0,-5.58196
-7,2.5,2.51327,2,-9.56385
-7,2.5,2.82743,2,-8.86063
-7,2.5,3.14159,2,-7.50314
-7,3,-3.14159,2,-13.6181
-7,3,-2.82743,2,-19.8985
-7,3,-2.51327,1,-12.4827
-7,3,-2.19912,1,-5.47784
-7,3,-1.88496,1,-6.58279
-7,3,-1.5708,1,-2.99173
-7,3,-1.25664,2,-4.4151
-7,3,-0.94248,0,-7.88584
-7,3,-0.628321,1,-3.67073
-7,3,-0.314162,1,-3.64695
-7,3,-2.65359e-06,0,-5.92803
-7,3,0.314156,2,-4.01529
-7,3,0.628315,1,-1.10325
-7,3,0.942474,1,-3.06197
-7,3,1.25663,0,-4.80887
-7,3,1.57079,0,-5.09026
-7,3,1.88495,1,-5.05382
-7,3,2.19911,2,-0.920816
-7,3,2.51327,2,-3.66363
-7,3,2.82743,2,-6.20635
-7,3,3.14159,0,-5.28458
-7,3.5,-3.14159,2,-15.1849
-7,3.5,-2.82743,1,-11.8442
-7,3.5,-2.51327,1,-0.840329
-7,3.5,-2.19912,1,-5.99074
-7,3.5,-1.88496,0,-15.03
-7,3.5,-1.5708,0,-10.1186
-7,3.5,-1.25664,0,0.326617
-7,3.5,-0.94248,0,-2.39068
-7,3.5,-0.628321,1,-5.77873
-7,3.5,-0.314162,1,-6.10063
-7,3.5,-2.65359e-06,1,-7.35354
-7,3.5,0.314156,1,-7.69509
-7,3.5,0.628315,1,-11.3814
-7,3.5,0.942474,1,-11.7447
-7,3.5,1.25663,1,-4.33667
-7,3.5,1.57079,0,0.939483
-7,3.5,1.88495,2,-2.29104
-7,3.5,2.19911,2,-5.3236
-7,3.5,2.51327,2,-5.41207
-7,3.5,2.82743,1,-4.07574
-7,3.5,3.14159,1,-4.60208
-7,4,-3.14159,2,-7.50493
-7,4,-2.82743,1,-2.322
-7,4,-2.51327,1,-3.01654
-7,4,-2.19912,1,-10.521
-7,4,-1.88496,2,-15.9919
-7,4,-1.5708,1,-7.69177
-7,4,-1.25664,1,-0.797689
-7,4,-0.94248,2,-3.20242
-7,4,-0.628321,2,-9.21386
-7,4,-0.314162,2,-8.82163
-7,4,-2.65359e-06,2,-5.57798
-7,4,0.314156,2,-4.17929
-7,4,0.628315,0,-10.997
-7,4,0.942474,0,-12.5986
-7,4,1.25663,0,-6.72012
-7,4,1.57079,0,-11.6643
-7,4,1.88495,0,-11.4974
-7,4,2.19911,1,-7.38677
-7,4,2.51327,2,-5.20559
-7,4,2.82743,2,-3.25978
-7,4,3.14159,1,-3.71886
-7,4.5,-3.14159,0,-1.63959
-7,4.5,-2.82743,1,-6.29787
-7,4.5,-2.51327,1,-4.65996
-7,4.5,-2.19912,2,-5.39434
-7,4.5,-1.88496,2,-9.52269
-7,4.5,-1.5708,1,-5.30074
-7,4.5,-1.25664,2,-2.69648
-7,4.5,-0.94248,2,-2.44994
-7,4.5,-0.628321,1,-3.83089
-7,4.5,-0.314162,1,-5.12722
-7,4.5,-2.65359e-06,2,-8.49896
-7,4.5,0.314156,2,-5.80267
-7,4.5,0.628315,1,-2.33976
-7,4.5,0.942474,1,-5.10491
-7,4.5,1.25663,0,-4.2933
-7,4.5,1.57079,1,-11.2386
-7,4.5,1.88495,1,-14.5109
-7,4.5,2.19911,1,-7.40899
-7,4.5,2.51327,1,-6.57104
-7,4.5,2.82743,1,-10.4521
-7,4.5,3.14159,1,-5.89931
-7,5,-3.14159,1,-6.28794
-7,5,-2.82743,1,-10.9957
-7,5,-2.51327,2,-11.0194
-7,5,-2.19912,2,-5.00723
-7,5,-1.88496,2,-8.19755
-7,5,-1.5708,1,-6.58999
-7,5,-1.25664,1,-5.58537
-7,5,-0.94248,1,-3.74405
-7,5,-0.628321,1,-3.1941
-7,5,-0.314162,2,-4.2482
-7,5,-2.65359e-06,2,-4.78821
-7,5,0.314156,2,-5.03808
-7,5,0.628315,1,-6.01733
-7,5,0.942474,1,-9.61166
-7,5,1.25663,1,-8.38274
-7,5,1.57079,1,-7.24853
-7,5,1.88495,1,-9.67459
-7,5,2.19911,1,-6.63622
-7,5,2.51327,1,-3.8303
-7,5,2.82743,1,-7.58939
-7,5,3.14159,1,-5.70643
-7,5.5,-3.14159,1,-8.18677
-7,5.5,-2.82743,1,-6.09912
-7,5.5,-2.51327,2,-6.40843
-7,5.5,-2.19912,2,-7.10675
-7,5.5,-1.88496,2,-6.94941
-7,5.5,-1.5708,1,-6.91173
-7,5.5,-1.25664,2,-9.38712
-7,5.5,-0.94248,2,-6.31721
-7,5.5,-0.628321,2,-7.07917
-7,5.5,-0.314162,2,-12.5197
-7,5.5,-2.65359e-06,0,-10.4503
-7,5.5,0.314156,1,-5.40024
-7,5.5,0.628315,2,-5.66387
-7,5.5,0.942474,0,-8.45874
-7,5.5,1.25663,0,-5.56648
-7,5.5,1.57079,0,-3.61002
-7,5.5,1.88495,1,-7.11019
-7,5.5,2.19911,1,-8.56186
-7,5.5,2.51327,1,-6.55775
-7,5.5,2.82743,2,-11.0385
-7,5.5,3.14159,1,-13.7382
-7,6,-3.14159,1,-6.7467
-7,6,-2.82743,1,-8.01531
-7,6,-2.51327,0,-8.67387
-7,6,-2.19912,0,-5.949
-7,6,-1.88496,0,-3.19927
-7,6,-1.5708,1,-2.95016
-7,6,-1.25664,1,-4.45982
-7,6,-0.94248,1,-6.40391
-7,6,-0.628321,1,-9.03302
-7,6,-0.314162,0,-12.1631
-7,6,-2.65359e-06,1,-11.1868
-7,6,0.314156,1,-8.61657
-7,6,0.628315,2,-4.43371
-7,6,0.942474,0,-2.75491
-7,6,1.25663,0,-4.21196
-7,6,1.57079,2,-6.81516
-7,6,1.88495,1,-5.98505
-7,6,2.19911,1,-4.66726
-7,6,2.51327,0,-4.10298
-7,6,2.82743,2,-10.8235
-7,6,3.14159,2,-13.5392
-7,6.5,-3.14159,1,-10.8749
-7,6.5,-2.82743,2,-6.2795
-7,6.5,-2.51327,2,-6.13297
-7,6.5,-2.19912,1,-5.54922
-7,6.5,-1.88496,1,-4.20108
-7,6.5,-1.5708,2,-3.85071
-7,6.5,-1.25664,0,-5.20593
-7,6.5,-0.94248,1,-2.99025
-7,6.5,-0.628321,1,-1.97905
-7,6.5,-0.314162,1,-7.05313
-7,6.5,-2.65359e-06,0,-8.7623
-7,6.5,0.314156,1,-8.12046
-7,6.5,0.628315,2,-8.6899
-7,6.5,0.942474,1,-7.87211
-7,6.5,1.25663,1,-4.40652
-7,6.5,1.57079,1,-0.554758
-7,6.5,1.88495,1,1.37073
-7,6.5,2.19911,0,-4.47529
-7,6.5,2.51327,0,-5.98
-7,6.5,2.82743,0,-8.7869
-7,6.5,3.14159,1,-9.45327
-6.5,-8,-3.14159,0,-3.30359
-6.5,-8,-2.82743,2,-1.08931
-6.5,-8,-2.51327,2,-5.86813
-6.5,-8,-2.19912,2,-8.47812
-6.5,-8,-1.88496,2,-5.87841
-6.5,-8,-1.5708,2,-11.0491
-6.5,-8,-1.25664,2,-7.36694
-6.5,-8,-0.94248,0,-1.23066
-6.5,-8,-0.628321,2,-2.56478
-6.5,-8,-0.314162,2,-9.2182
-6.5,-8,-2.65359e-06,0,-11.303
-6.5,-8,0.314156,2,-5.55154
-6.5,-8,0.628315,2,-6.05388
-6.5,-8,0.942474,0,-6.78647
-6.5,-8,1.25663,0,-7.41237
-6.5,-8,1.57079,0,-7.91955
-6.5,-8,1.88495,0,-11.0946
-6.5,-8,2.19911,0,-16.5061
-6.5,-8,2.51327,0,-10.1089
-6.5,-8,2.82743,1,-2.45245
-6.5,-8,3.14159,1,-2.74831
-6.5,-7.5,-3.14159,0,-7.91409
-6.5,-7.5,-2.82743,0,-9.81205
-6.5,-7.5,-2.51327,1,-9.41898
-6.5,-7.5,-2.19912,1,-8.81484
-6.5,-7.5,-1.88496,1,-6.2523
-6.5,-7.5,-1.5708,1,-6.53886
-6.5,-7.5,-1.25664,1,-4.29323
-6.5,-7.5,-0.94248,2,-3.25151
-6.5,-7.5,-0.628321,2,-6.02873
-6.5,-7.5,-0.314162,1,-10.889
-6.5,-7.5,-2.65359e-06,2,-8.36553
-6.5,-7.5,0.314156,2,-5.58306
-6.5,-7.5,0.628315,2,-8.12358
-6.5,-7.5,0.942474,2,-8.32417
-6.5,-7.5,1.25663,1,-5.80758
-6.5,-7.5,1.57079,0,-4.18373
-6.5,-7.5,1.88495,0,-6.01746
-6.5,-7.5,2.19911,0,-8.90101
-6.5,-7.5,2.51327,1,-6.86632
-6.5,-7.5,2.82743,1,-4.29591
-6.5,-7.5,3.14159,1,-4.41564
-6.5,-7,-3.14159,1,-1.08736
-6.5,-7,-2.82743,1,-2.33621
-6.5,-7,-2.51327,2,-4.85688
-6.5,-7,-2.19912,2,-4.73266
-6.5,-7,-1.88496,0,-7.51581
-6.5,-7,-1.5708,1,-5.86874
-6.5,-7,-1.25664,2,-2.99785
-6.5,-7,-0.94248,2,-7.11517
-6.5,-7,-0.628321,2,-9.73945
-6.5,-7,-0.314162,2,-10.3129
-6.5,-7,-2.65359e-06,2,-5.73179
-6.5,-7,0.314156,2,-3.79624
-6.5,-7,0.628315,2,-6.79766
-6.5,-7,0.942474,1,-10.2061
-6.5,-7,1.25663,1,-6.36541
-6.5,-7,1.57079,2,-5.18652
